cost_id,warehouse_id,period_start,orders_count,cost_category,amount_usd,region,currency,cost_per_order_usd,budget_usd,variance_usd,overhead_usd
CST-000001524,WH-00023,2025-12-01,243,warehousing,22611.86,LATAM,USD,93.0529,23252.0,-640.14,2298.17
CST-000001525,WH-00017,2025-07-01,98,warehousing,1278.76,NA,USD,13.0486,1487.45,-208.69,83.45
CST-000001526,WH-00008,2025-08-01,278,warehousing,20936.34,EMEA,USD,75.3106,24551.53,-3615.19,1475.95
CST-000001527,WH-00007,2025-06-01,98,warehousing,3726.53,EMEA,USD,38.0258,3957.82,-231.29,444.86
CST-000001528,WH-00009,2025-07-01,263,warehousing,22599.47,EMEA,USD,85.9295,22261.74,337.73,1616.07
CST-000001529,WH-00010,2025-05-01,245,warehousing,20062.62,APAC,USD,81.8882,23868.05,-3805.43,779.0
CST-000001530,WH-00025,2025-06-01,103,warehousing,893.74,EMEA,USD,8.6771,1049.79,-156.05,70.03
CST-000001531,WH-00013,2025-06-01,124,warehousing,1334.48,APAC,USD,10.7619,1259.96,74.52,64.44
CST-000001532,WH-00016,2025-04-01,174,warehousing,126536.56,APAC,USD,727.2216,109555.18,16981.38,14138.71
CST-000001533,WH-00002,2025-05-01,203,warehousing,75494.97,EMEA,USD,371.8964,70134.06,5360.91,7390.5
CST-000001534,WH-00019,2025-11-01,205,warehousing,937.58,APAC,USD,4.5736,987.53,-49.95,101.63
CST-000001535,WH-00015,2025-05-01,130,warehousing,63113.46,APAC,USD,485.4882,55829.56,7283.9,5987.89
CST-000001536,WH-00018,2025-09-01,140,warehousing,48815.54,EMEA,USD,348.6824,58367.92,-9552.38,3120.03
CST-000001537,WH-00008,2025-03-01,255,warehousing,18366.99,EMEA,USD,72.0274,17363.53,1003.46,1845.64
CST-000001538,WH-00004,2025-07-01,129,warehousing,462.59,EMEA,USD,3.586,403.88,58.71,37.33
CST-000001539,WH-00014,2025-08-01,227,warehousing,45450.09,EMEA,USD,200.2207,47031.12,-1581.03,2751.59
CST-000001540,WH-00022,2025-10-01,202,warehousing,26324.9,NA,USD,130.3213,26571.84,-246.94,
CST-000001541,WH-00008,2025-01-01,271,warehousing,16221.42,EMEA,USD,59.8576,17554.14,-1332.72,
CST-000001542,WH-00009,2025-03-01,219,warehousing,21680.78,EMEA,USD,98.999,22808.6,-1127.82,
CST-000001543,WH-00007,2025-05-01,118,warehousing,4223.21,EMEA,USD,35.7899,3673.29,549.92,215.89
CST-000001544,WH-00014,2025-02-01,167,warehousing,46912.51,EMEA,USD,280.9132,43782.25,3130.26,3063.76
CST-000001545,WH-00018,2025-05-01,132,warehousing,38933.6,EMEA,USD,294.9515,35640.87,3292.73,2483.19
CST-000001546,WH-00001,2025-06-01,144,warehousing,1863.73,EMEA,USD,12.9426,1616.85,246.88,67.13
CST-000001547,WH-00008,2025-11-01,367,warehousing,20890.49,EMEA,USD,56.9223,20021.09,869.4,1527.23
CST-000001548,WH-00010,2025-04-01,221,warehousing,17244.73,APAC,USD,78.0305,15973.39,1271.34,1195.78
CST-000001549,WH-00006,2025-10-01,133,warehousing,105889.33,EMEA,USD,796.1604,91384.78,14504.55,5653.67
CST-000001550,WH-00013,2025-12-01,201,warehousing,1270.21,APAC,USD,6.3195,1324.61,-54.4,103.94
CST-000001551,WH-00012,2025-11-01,335,warehousing,23461.84,EMEA,USD,70.0353,22543.28,918.56,1824.3
CST-000001552,WH-00005,2025-07-01,121,warehousing,104639.7,EMEA,USD,864.7909,104196.54,443.16,11537.9
CST-000001553,WH-00014,2025-11-01,282,warehousing,43718.15,EMEA,USD,155.0289,38738.26,4979.89,
CST-000001554,WH-00003,2025-12-01,188,warehousing,53903.07,LATAM,USD,286.7185,63434.76,-9531.69,2158.79
CST-000001555,WH-00013,2025-05-01,147,warehousing,1274.71,APAC,USD,8.6715,1452.02,-177.31,127.76
CST-000001556,WH-00002,2025-04-01,176,warehousing,73344.46,EMEA,USD,416.7299,73903.6,-559.14,4565.31
CST-000001557,WH-00007,2025-11-01,132,warehousing,3457.81,EMEA,USD,26.1955,3896.89,-439.08,306.18
CST-000001558,WH-00024,2025-01-01,134,warehousing,72460.95,APAC,USD,540.7534,77081.56,-4620.61,8529.93
CST-000001559,WH-00001,2025-12-01,210,warehousing,1740.86,EMEA,USD,8.2898,1517.92,222.94,98.78
CST-000001560,WH-00009,2025-10-01,253,warehousing,16639.15,EMEA,USD,65.7674,14940.88,1698.27,1065.75
CST-000001561,WH-00011,2025-05-01,127,warehousing,307899.56,NA,USD,2424.406,296803.0,11096.56,21232.76
CST-000001562,WH-00002,2025-09-01,193,warehousing,101243.1,EMEA,USD,524.5756,111396.68,-10153.58,3048.97
CST-000001563,WH-00002,2025-07-01,166,warehousing,106471.58,EMEA,USD,641.3951,121026.37,-14554.79,5406.73
CST-000001564,WH-00014,2025-01-01,183,warehousing,42776.29,EMEA,USD,233.7502,50931.05,-8154.76,4932.21
CST-000001565,WH-00007,2025-09-01,104,warehousing,3631.24,EMEA,USD,34.9158,4184.2,-552.96,
CST-000001566,WH-00010,2025-10-01,252,warehousing,19398.83,APAC,USD,76.9795,17222.35,2176.48,1916.38
CST-000001567,WH-00008,2025-12-01,374,warehousing,18252.63,EMEA,USD,48.8038,19240.93,-988.3,878.51
CST-000001568,WH-00015,2025-12-01,174,warehousing,82394.19,APAC,USD,473.5298,73359.86,9034.33,2623.16
CST-000001569,WH-00025,2025-09-01,91,warehousing,757.02,EMEA,USD,8.3189,844.64,-87.62,83.94
CST-000001570,WH-00004,2025-11-01,172,warehousing,641.75,EMEA,USD,3.7311,622.43,19.32,27.13
CST-000001571,WH-00016,2025-12-01,311,warehousing,109318.5,APAC,USD,351.5064,114154.88,-4836.38,6131.44
CST-000001572,WH-00023,2025-09-01,180,warehousing,20025.49,LATAM,USD,111.2527,22686.19,-2660.7,1794.76
CST-000001573,WH-00024,2025-11-01,212,warehousing,79407.36,APAC,USD,374.563,74815.73,4591.63,3400.79
CST-000001574,WH-00012,2025-10-01,282,warehousing,22002.53,EMEA,USD,78.0232,22431.8,-429.27,1271.93
CST-000001575,WH-00024,2025-09-01,178,warehousing,55711.93,APAC,USD,312.9884,64187.49,-8475.56,4285.09
CST-000001576,WH-00023,2025-05-01,191,warehousing,14871.87,LATAM,USD,77.8632,13586.23,1285.64,1703.67
CST-000001577,WH-00009,2025-04-01,230,warehousing,16431.52,EMEA,USD,71.4414,16040.27,391.25,1203.48
CST-000001578,WH-00023,2025-08-01,173,warehousing,20299.49,LATAM,USD,117.3381,18755.87,1543.62,1928.35
CST-000001579,WH-00002,2025-11-01,260,warehousing,101351.75,EMEA,USD,389.8144,93489.1,7862.65,6047.92
CST-000001580,WH-00016,2025-07-01,190,warehousing,119355.86,APAC,USD,628.1887,130828.21,-11472.35,8631.51
CST-000001581,WH-00023,2025-01-01,175,warehousing,20074.46,LATAM,USD,114.7112,19654.1,420.36,1834.23
CST-000001582,WH-00020,2025-03-01,178,warehousing,103720.23,APAC,USD,582.6979,118110.35,-14390.12,9378.81
CST-000001583,WH-00011,2025-06-01,139,warehousing,381674.73,NA,USD,2745.8614,345977.91,35696.82,15353.73
CST-000001584,WH-00017,2025-02-01,73,warehousing,1392.0,NA,USD,19.0685,1550.08,-158.08,128.07
CST-000001585,WH-00022,2025-07-01,159,warehousing,26095.23,NA,USD,164.1209,31262.97,-5167.74,2379.6
CST-000001586,WH-00021,2025-10-01,91,warehousing,43595.25,EMEA,USD,479.0687,46904.03,-3308.78,4614.75
CST-000001587,WH-00009,2025-06-01,251,warehousing,22948.95,EMEA,USD,91.4301,26056.13,-3107.18,1677.78
CST-000001588,WH-00021,2025-11-01,101,warehousing,45893.86,EMEA,USD,454.3947,47720.91,-1827.05,3342.52
CST-000001589,WH-00006,2025-08-01,120,warehousing,100491.69,EMEA,USD,837.4308,100611.56,-119.87,11153.39
CST-000001590,WH-00020,2025-11-01,241,warehousing,118090.89,APAC,USD,490.0037,124568.85,-6477.96,12589.32
CST-000001591,WH-00023,2025-02-01,169,warehousing,19873.73,LATAM,USD,117.596,20697.17,-823.44,1227.22
CST-000001592,WH-00015,2025-07-01,141,warehousing,88858.49,APAC,USD,630.2021,98772.42,-9913.93,7257.71
CST-000001593,WH-00014,2025-12-01,281,warehousing,47974.3,EMEA,USD,170.727,47931.31,42.99,4917.2
CST-000001594,WH-00011,2025-03-01,134,warehousing,283137.53,NA,USD,2112.9666,291098.03,-7960.5,11448.0
CST-000001595,WH-00024,2025-02-01,129,warehousing,63616.85,APAC,USD,493.1539,68001.4,-4384.55,1910.47
CST-000001596,WH-00018,2025-07-01,120,warehousing,41576.84,EMEA,USD,346.4737,49133.69,-7556.85,3224.41
CST-000001597,WH-00019,2025-12-01,195,warehousing,1230.19,APAC,USD,6.3087,1441.4,-211.21,120.88
CST-000001598,WH-00020,2025-12-01,254,warehousing,86515.49,APAC,USD,340.6122,89341.23,-2825.74,7789.73
CST-000001599,WH-00024,2025-05-01,193,warehousing,60587.6,APAC,USD,313.9254,65887.56,-5299.96,4888.76
CST-000001600,WH-00010,2025-06-01,231,warehousing,18702.35,APAC,USD,80.9626,19151.54,-449.19,2227.98
CST-000001601,WH-00010,2025-11-01,322,warehousing,21523.85,APAC,USD,66.8443,25425.93,-3902.08,875.76
CST-000001602,WH-00008,2025-10-01,322,warehousing,16620.01,EMEA,USD,51.6149,16145.95,474.06,1107.31
CST-000001603,WH-00018,2025-11-01,197,warehousing,44513.89,EMEA,USD,225.9588,49112.97,-4599.08,3393.5
CST-000001604,WH-00024,2025-10-01,206,warehousing,75569.39,APAC,USD,366.8417,89846.27,-14276.88,7552.02
CST-000001605,WH-00004,2025-03-01,100,warehousing,566.48,EMEA,USD,5.6648,542.1,24.38,40.59
CST-000001606,WH-00007,2025-01-01,103,warehousing,3975.46,EMEA,USD,38.5967,3925.05,50.41,212.04
CST-000001607,WH-00005,2025-12-01,198,warehousing,118923.63,EMEA,USD,600.6244,133834.57,-14910.94,3938.39
CST-000001608,WH-00008,2025-09-01,269,warehousing,22040.64,EMEA,USD,81.9355,22411.57,-370.93,2524.38
CST-000001609,WH-00005,2025-01-01,122,warehousing,118407.27,EMEA,USD,970.5514,137788.96,-19381.69,4195.25
CST-000001610,WH-00012,2025-12-01,333,warehousing,31784.06,EMEA,USD,95.4476,31012.51,771.55,3574.58
CST-000001611,WH-00020,2025-01-01,150,warehousing,88299.48,APAC,USD,588.6632,87702.37,597.11,3254.22
CST-000001612,WH-00021,2025-06-01,62,warehousing,43478.86,EMEA,USD,701.2719,48511.05,-5032.19,1978.16
CST-000001613,WH-00012,2025-08-01,240,warehousing,31232.17,EMEA,USD,130.134,35814.39,-4582.22,2495.64
CST-000001614,WH-00008,2025-06-01,246,warehousing,16306.89,EMEA,USD,66.2882,13948.01,2358.88,1740.43
CST-000001615,WH-00019,2025-10-01,179,warehousing,959.33,APAC,USD,5.3594,1116.62,-157.29,105.44
CST-000001616,WH-00015,2025-01-01,109,warehousing,80892.93,APAC,USD,742.137,70434.03,10458.9,
CST-000001617,WH-00012,2025-03-01,240,warehousing,26391.18,EMEA,USD,109.9632,31085.65,-4694.47,2504.31
CST-000001618,WH-00009,2025-05-01,259,warehousing,21888.75,EMEA,USD,84.5125,20862.06,1026.69,2257.16
CST-000001619,WH-00008,2025-07-01,281,warehousing,19623.25,EMEA,USD,69.8336,18214.68,1408.57,1442.71
CST-000001620,WH-00008,2025-05-01,305,warehousing,20167.25,EMEA,USD,66.1221,22735.31,-2568.06,1697.95
CST-000001621,WH-00004,2025-12-01,160,warehousing,583.4,EMEA,USD,3.6462,520.99,62.41,44.65
CST-000001622,WH-00006,2025-04-01,112,warehousing,76387.0,EMEA,USD,682.0268,86680.22,-10293.22,3128.27
CST-000001623,WH-00017,2025-01-01,89,warehousing,1029.78,NA,USD,11.5706,956.72,73.06,78.19
CST-000001624,WH-00013,2025-03-01,118,warehousing,1350.82,APAC,USD,11.4476,1265.74,85.08,45.85
CST-000001625,WH-00024,2025-06-01,158,warehousing,59672.19,APAC,USD,377.6721,69339.61,-9667.42,4845.01
CST-000001626,WH-00023,2025-04-01,181,warehousing,15498.97,LATAM,USD,85.6297,13820.76,1678.21,841.87
CST-000001627,WH-00013,2025-07-01,128,warehousing,1523.59,APAC,USD,11.903,1420.67,102.92,74.48
CST-000001628,WH-00009,2025-12-01,326,warehousing,21437.87,EMEA,USD,65.7603,18327.97,3109.9,1858.66
CST-000001629,WH-00023,2025-07-01,190,warehousing,21204.6,LATAM,USD,111.6032,19139.22,2065.38,1741.6
CST-000001630,WH-00008,2025-04-01,266,warehousing,23438.83,EMEA,USD,88.1159,20043.64,3395.19,2666.62
CST-000001631,WH-00022,2025-03-01,158,warehousing,20890.97,NA,USD,132.2213,21818.68,-927.71,2479.2
CST-000001632,WH-00003,2025-08-01,136,warehousing,52270.11,LATAM,USD,384.339,62606.29,-10336.18,1715.73
CST-000001633,WH-00002,2025-12-01,276,warehousing,75020.03,EMEA,USD,271.8117,67427.04,7592.99,5431.94
CST-000001634,WH-00011,2025-01-01,107,warehousing,326660.52,NA,USD,3052.9021,381130.72,-54470.2,20583.53
CST-000001635,WH-00023,2025-10-01,220,warehousing,22807.18,LATAM,USD,103.669,20992.32,1814.86,1198.86
CST-000001636,WH-00015,2025-03-01,123,warehousing,82434.46,APAC,USD,670.1989,93271.18,-10836.72,6230.73
CST-000001637,WH-00016,2025-01-01,188,warehousing,92299.96,APAC,USD,490.9572,83368.59,8931.37,9725.94
CST-000001638,WH-00012,2025-05-01,252,warehousing,30556.23,EMEA,USD,121.2549,33723.87,-3167.64,1329.02
CST-000001639,WH-00004,2025-10-01,135,warehousing,557.73,EMEA,USD,4.1313,652.05,-94.32,22.17
CST-000001640,WH-00011,2025-08-01,124,warehousing,380456.73,NA,USD,3068.1994,396651.89,-16195.16,43068.91
CST-000001641,WH-00020,2025-06-01,172,warehousing,82901.56,APAC,USD,481.9858,74320.74,8580.82,3783.8
CST-000001642,WH-00001,2025-11-01,203,warehousing,1903.08,EMEA,USD,9.3748,2043.4,-140.32,75.73
CST-000001643,WH-00011,2025-07-01,130,warehousing,290150.7,NA,USD,2231.9285,332656.38,-42505.68,19263.61
CST-000001644,WH-00013,2025-02-01,99,warehousing,1479.08,APAC,USD,14.9402,1601.28,-122.2,157.46
CST-000001645,WH-00022,2025-08-01,155,warehousing,19278.91,NA,USD,124.3801,17084.22,2194.69,2063.07
CST-000001646,WH-00003,2025-06-01,139,warehousing,52646.33,LATAM,USD,378.7506,45194.84,7451.49,3009.62
CST-000001647,WH-00003,2025-07-01,104,warehousing,60904.56,LATAM,USD,585.6208,61416.14,-511.58,4888.62
CST-000001648,WH-00010,2025-01-01,229,warehousing,21172.43,APAC,USD,92.456,18589.26,2583.17,2270.18
CST-000001649,WH-00018,2025-01-01,138,warehousing,51844.75,EMEA,USD,375.6866,50890.12,954.63,6071.56
CST-000001650,WH-00001,2025-10-01,167,warehousing,1601.11,EMEA,USD,9.5875,1525.25,75.86,55.6
CST-000001651,WH-00006,2025-12-01,168,warehousing,101910.84,EMEA,USD,606.6121,115728.26,-13817.42,11552.31
CST-000001652,WH-00002,2025-06-01,196,warehousing,97144.57,EMEA,USD,495.6356,108443.75,-11299.18,4928.47
CST-000001653,WH-00016,2025-08-01,203,warehousing,105316.11,APAC,USD,518.7986,120193.75,-14877.64,
CST-000001654,WH-00018,2025-08-01,143,warehousing,39977.5,EMEA,USD,279.5629,43944.09,-3966.59,3916.45
CST-000001655,WH-00018,2025-12-01,201,warehousing,35400.82,EMEA,USD,176.1235,39603.45,-4202.63,3442.73
CST-000001656,WH-00012,2025-04-01,236,warehousing,31793.04,EMEA,USD,134.7163,30139.34,1653.7,3292.49
CST-000001657,WH-00007,2025-07-01,103,warehousing,3997.05,EMEA,USD,38.8063,4416.16,-419.11,419.33
CST-000001658,WH-00003,2025-10-01,109,warehousing,43775.58,LATAM,USD,401.6108,39996.78,3778.8,5045.98
CST-000001659,WH-00022,2025-11-01,232,warehousing,26652.18,NA,USD,114.8801,24202.85,2449.33,912.58
CST-000001660,WH-00009,2025-09-01,242,warehousing,20134.87,EMEA,USD,83.2019,17980.07,2154.8,2147.13
CST-000001661,WH-00014,2025-04-01,222,warehousing,39484.16,EMEA,USD,177.8566,46172.65,-6688.49,4059.63
CST-000001662,WH-00014,2025-06-01,212,warehousing,32893.63,EMEA,USD,155.1586,31439.59,1454.04,1415.75
CST-000001663,WH-00001,2025-08-01,129,warehousing,1511.15,EMEA,USD,11.7143,1699.55,-188.4,126.37
CST-000001664,WH-00011,2025-04-01,130,warehousing,287512.78,NA,USD,2211.6368,264103.19,23409.59,25670.06
CST-000001665,WH-00006,2025-06-01,113,warehousing,79207.04,EMEA,USD,700.9473,80395.96,-1188.92,3163.81
CST-000001666,WH-00002,2025-01-01,162,warehousing,110150.13,EMEA,USD,679.9391,123170.81,-13020.68,12034.07
CST-000001667,WH-00016,2025-03-01,176,warehousing,120318.36,APAC,USD,683.627,129842.75,-9524.39,10232.83
CST-000001668,WH-00019,2025-08-01,148,warehousing,1285.14,APAC,USD,8.6834,1351.67,-66.53,
CST-000001669,WH-00005,2025-02-01,118,warehousing,107459.35,EMEA,USD,910.6725,118746.42,-11287.07,8479.42
CST-000001670,WH-00022,2025-06-01,173,warehousing,26129.89,NA,USD,151.0398,29675.48,-3545.59,790.61
CST-000001671,WH-00020,2025-02-01,141,warehousing,103207.63,APAC,USD,731.969,101204.32,2003.31,11039.04
CST-000001672,WH-00006,2025-11-01,169,warehousing,86476.34,EMEA,USD,511.6943,83167.85,3308.49,9810.92
CST-000001673,WH-00016,2025-06-01,190,warehousing,108091.33,APAC,USD,568.9017,98836.53,9254.8,9434.48
CST-000001674,WH-00011,2025-09-01,133,warehousing,369146.82,NA,USD,2775.54,345149.75,23997.07,24661.5
CST-000001675,WH-00001,2025-01-01,139,warehousing,2000.93,EMEA,USD,14.3952,2314.31,-313.38,215.42
CST-000001676,WH-00016,2025-10-01,218,warehousing,122199.27,APAC,USD,560.5471,118668.22,3531.05,14205.51
CST-000001677,WH-00012,2025-07-01,270,warehousing,21910.66,EMEA,USD,81.1506,20854.52,1056.14,670.18
CST-000001678,WH-00015,2025-11-01,170,warehousing,84180.33,APAC,USD,495.1784,80042.77,4137.56,4097.26
CST-000001679,WH-00004,2025-09-01,119,warehousing,461.85,EMEA,USD,3.8811,410.12,51.73,39.94
CST-000001680,WH-00018,2025-02-01,96,warehousing,47883.91,EMEA,USD,498.7907,54396.22,-6512.31,2097.05
CST-000001681,WH-00017,2025-12-01,141,warehousing,1258.52,NA,USD,8.9257,1351.41,-92.89,126.54
CST-000001682,WH-00024,2025-03-01,168,warehousing,75950.14,APAC,USD,452.0842,78598.42,-2648.28,3750.58
CST-000001683,WH-00007,2025-02-01,76,warehousing,3719.17,EMEA,USD,48.9364,3926.28,-207.11,138.99
CST-000001684,WH-00015,2025-06-01,127,warehousing,72569.35,APAC,USD,571.4122,81015.58,-8446.23,5081.49
CST-000001685,WH-00020,2025-07-01,192,warehousing,120720.31,APAC,USD,628.7516,127171.04,-6450.73,6493.38
CST-000001686,WH-00006,2025-07-01,121,warehousing,102194.04,EMEA,USD,844.5788,87681.89,14512.15,6938.03
CST-000001687,WH-00005,2025-11-01,175,warehousing,97026.93,EMEA,USD,554.4396,100628.84,-3601.91,7093.66
CST-000001688,WH-00005,2025-03-01,151,warehousing,94731.9,EMEA,USD,627.3636,90429.52,4302.38,7255.34
CST-000001689,WH-00024,2025-08-01,163,warehousing,64083.51,APAC,USD,393.1504,59843.47,4240.04,7153.63
CST-000001690,WH-00003,2025-11-01,163,warehousing,52031.62,LATAM,USD,319.2124,58587.88,-6556.26,2077.34
CST-000001691,WH-00019,2025-01-01,141,warehousing,1067.44,APAC,USD,7.5705,1055.82,11.62,44.5
CST-000001692,WH-00005,2025-09-01,172,warehousing,86074.46,EMEA,USD,500.4329,79546.55,6527.91,3690.65
CST-000001693,WH-00010,2025-08-01,225,warehousing,18424.38,APAC,USD,81.8861,19141.72,-717.34,2007.36
CST-000001694,WH-00019,2025-06-01,137,warehousing,919.48,APAC,USD,6.7115,1092.96,-173.48,97.52
CST-000001695,WH-00018,2025-10-01,154,warehousing,45686.69,EMEA,USD,296.6668,40089.35,5597.34,1641.24
CST-000001696,WH-00023,2025-11-01,237,warehousing,14946.87,LATAM,USD,63.067,16399.07,-1452.2,1317.03
CST-000001697,WH-00015,2025-10-01,151,warehousing,78023.36,APAC,USD,516.711,90819.71,-12796.35,6529.91
CST-000001698,WH-00006,2025-09-01,117,warehousing,103357.79,EMEA,USD,883.3999,123808.63,-20450.84,7587.57
CST-000001699,WH-00019,2025-07-01,125,warehousing,1143.65,APAC,USD,9.1492,1129.69,13.96,127.9
CST-000001700,WH-00014,2025-09-01,231,warehousing,44462.97,EMEA,USD,192.4804,41133.86,3329.11,2576.41
CST-000001701,WH-00016,2025-05-01,195,warehousing,101740.14,APAC,USD,521.7443,96377.09,5363.05,3269.62
CST-000001702,WH-00005,2025-06-01,136,warehousing,101131.78,EMEA,USD,743.616,107011.33,-5879.55,8553.74
CST-000001703,WH-00017,2025-10-01,111,warehousing,1277.2,NA,USD,11.5063,1335.92,-58.72,66.22
CST-000001704,WH-00009,2025-11-01,334,warehousing,16783.53,EMEA,USD,50.2501,18890.82,-2107.29,1473.56
CST-000001705,WH-00022,2025-12-01,238,warehousing,23058.33,NA,USD,96.8837,21410.27,1648.06,1696.79
CST-000001706,WH-00003,2025-02-01,107,warehousing,57100.44,LATAM,USD,533.649,56659.7,440.74,4930.77
CST-000001707,WH-00006,2025-03-01,119,warehousing,104116.14,EMEA,USD,874.9255,109764.79,-5648.65,9829.12
CST-000001708,WH-00020,2025-05-01,209,warehousing,81520.75,APAC,USD,390.0514,81209.77,310.98,6896.08
CST-000001709,WH-00011,2025-11-01,174,warehousing,338196.94,NA,USD,1943.6606,386288.79,-48091.85,14062.12
CST-000001710,WH-00020,2025-09-01,175,warehousing,109237.94,APAC,USD,624.2168,119468.79,-10230.85,10612.99
CST-000001711,WH-00023,2025-06-01,187,warehousing,15179.68,LATAM,USD,81.1748,17484.87,-2305.19,1206.46
CST-000001712,WH-00014,2025-05-01,211,warehousing,36615.26,EMEA,USD,173.532,31752.57,4862.69,3653.01
CST-000001713,WH-00015,2025-04-01,128,warehousing,72878.07,APAC,USD,569.3599,82510.99,-9632.92,4744.14
CST-000001714,WH-00012,2025-06-01,230,warehousing,29598.26,EMEA,USD,128.6881,35479.34,-5881.08,3027.02
CST-000001715,WH-00011,2025-02-01,95,warehousing,359989.64,NA,USD,3789.3646,382502.94,-22513.3,39261.64
CST-000001716,WH-00021,2025-12-01,123,warehousing,49269.09,EMEA,USD,400.5617,47229.38,2039.71,4230.79
CST-000001717,WH-00020,2025-10-01,185,warehousing,102097.64,APAC,USD,551.8791,110119.4,-8021.76,11272.15
CST-000001718,WH-00021,2025-01-01,81,warehousing,53075.94,EMEA,USD,655.2585,52306.8,769.14,1612.37
CST-000001719,WH-00006,2025-02-01,88,warehousing,95719.93,EMEA,USD,1087.7265,92727.7,2992.23,8844.13
CST-000001720,WH-00007,2025-04-01,99,warehousing,3296.54,EMEA,USD,33.2984,3596.91,-300.37,382.05
CST-000001721,WH-00010,2025-12-01,319,warehousing,21190.58,APAC,USD,66.4282,19161.69,2028.89,2117.71
CST-000001722,WH-00014,2025-10-01,232,warehousing,37460.07,EMEA,USD,161.4658,44828.06,-7367.99,
CST-000001723,WH-00025,2025-10-01,108,warehousing,890.07,EMEA,USD,8.2414,833.22,56.85,90.26
CST-000001724,WH-00006,2025-05-01,118,warehousing,89352.73,EMEA,USD,757.2265,95641.21,-6288.48,7168.03
CST-000001725,WH-00003,2025-09-01,144,warehousing,51805.43,LATAM,USD,359.7599,50325.02,1480.41,
CST-000001726,WH-00014,2025-03-01,204,warehousing,34201.59,EMEA,USD,167.6549,37773.03,-3571.44,2003.93
CST-000001727,WH-00024,2025-04-01,175,warehousing,63549.55,APAC,USD,363.1403,71264.24,-7714.69,4398.91
CST-000001728,WH-00011,2025-12-01,205,warehousing,315379.63,NA,USD,1538.4372,269529.32,45850.31,20317.65
CST-000001729,WH-00019,2025-02-01,131,warehousing,1218.58,APAC,USD,9.3021,1390.54,-171.96,79.58
CST-000001730,WH-00013,2025-08-01,135,warehousing,1568.27,APAC,USD,11.6168,1679.86,-111.59,121.7
CST-000001731,WH-00007,2025-03-01,90,warehousing,4707.61,EMEA,USD,52.3068,5268.17,-560.56,473.17
CST-000001732,WH-00003,2025-03-01,131,warehousing,60572.64,LATAM,USD,462.3866,59341.11,1231.53,3984.14
CST-000001733,WH-00008,2025-02-01,196,warehousing,15326.58,EMEA,USD,78.1968,17794.15,-2467.57,897.46
CST-000001734,WH-00002,2025-10-01,233,warehousing,77032.82,EMEA,USD,330.613,86663.62,-9630.8,8938.91
CST-000001735,WH-00021,2025-03-01,85,warehousing,53390.2,EMEA,USD,628.12,53212.8,177.4,3474.56
CST-000001736,WH-00001,2025-05-01,143,warehousing,1818.66,EMEA,USD,12.7179,1976.84,-158.18,
CST-000001737,WH-00025,2025-05-01,101,warehousing,1047.19,EMEA,USD,10.3682,1179.64,-132.45,98.24
CST-000001738,WH-00005,2025-08-01,144,warehousing,90954.09,EMEA,USD,631.6256,100470.28,-9516.19,5916.95
CST-000001739,WH-00017,2025-03-01,97,warehousing,989.44,NA,USD,10.2004,926.41,63.03,75.97
CST-000001740,WH-00007,2025-10-01,121,warehousing,3679.18,EMEA,USD,30.4064,3616.6,62.58,380.47
CST-000001741,WH-00016,2025-09-01,221,warehousing,96169.85,APAC,USD,435.1577,95840.32,329.53,4961.81
CST-000001742,WH-00010,2025-02-01,198,warehousing,17033.88,APAC,USD,86.0297,15627.15,1406.73,1190.22
CST-000001743,WH-00013,2025-01-01,123,warehousing,1323.88,APAC,USD,10.7633,1555.23,-231.35,85.03
CST-000001744,WH-00013,2025-10-01,150,warehousing,1614.41,APAC,USD,10.7627,1735.09,-120.68,99.38
CST-000001745,WH-00025,2025-07-01,94,warehousing,964.08,EMEA,USD,10.2562,939.7,24.38,96.06
CST-000001746,WH-00001,2025-03-01,137,warehousing,2119.03,EMEA,USD,15.4674,2066.66,52.37,185.91
CST-000001747,WH-00013,2025-04-01,132,warehousing,1558.6,APAC,USD,11.8076,1539.7,18.9,114.6
CST-000001748,WH-00018,2025-06-01,120,warehousing,45383.75,EMEA,USD,378.1979,47552.19,-2168.44,4008.28
CST-000001749,WH-00002,2025-02-01,142,warehousing,76438.01,EMEA,USD,538.2958,84030.47,-7592.46,4989.65
CST-000001750,WH-00014,2025-07-01,201,warehousing,42217.9,EMEA,USD,210.0393,38028.32,4189.58,4818.87
CST-000001751,WH-00006,2025-01-01,99,warehousing,94376.28,EMEA,USD,953.2958,102512.73,-8136.45,6165.09
CST-000001752,WH-00024,2025-12-01,246,warehousing,57956.96,APAC,USD,235.5974,64389.33,-6432.37,2669.3
CST-000001753,WH-00016,2025-02-01,153,warehousing,96242.6,APAC,USD,629.0366,90572.7,5669.9,3090.92
